Product URL,Product Name,Product Price,Rating,Number of reviews,Page Number,Manufacturer,ASIN
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_3?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-3,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.3 out of 5 stars,"13,445",4,,
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_4?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-4,Safari Small Size 15 Ltrs Unisex Standard Backpack - Sea Blue,₹239,4.0 out of 5 stars,"23,063",4,,
https://www.amazon.in/ACEPACK-Daypack-Compartment-Backpack-Daily/dp/B0D839K76N/ref=sr_1_5?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-5,"ACEPACK Daypack Bag 2 Compartment Backpack for Daily Use - Library, Office, Outdoor Hiking",₹199,3.6 out of 5 stars,21,4,,
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PN8L4/ref=sr_1_6?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-6,"Amazon Brand - Presto! Garbage Bags Medium 180 Count|19 x 21 inches Black , For Dry & Wet waste|30 bags/roll (Pack of 6)",₹359,4.4 out of 5 stars,"46,574",4,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_7?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-7,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,467",4,,
https://www.amazon.in/Craftwood-Backpack-Waterproof-Aesthetic-Backpacks/dp/B0D58K1N5M/ref=sr_1_8?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-8,"Craftwood School Backpack for Teen Girls, Boys Waterproof High School Backpack for Student Bookbag College Backpack for Women Men Casual Daypack Travel Aesthetic Backpacks Black",₹699,2.8 out of 5 stars,22,4,,
https://www.amazon.in/BIGBERRY-Backpack-Multiple-Compartments-organiser/dp/B0CQRBBWP3/ref=sr_1_9?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-9,BIGBERRY Newage Rodeo 28 Ltrs leatherite/faux leather Backpack with Multiple Compartments & organiser,₹791.12,4.1 out of 5 stars,190,4,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JH4V5G/ref=sr_1_10?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-10,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women",₹679,4.0 out of 5 stars,934,4,,
https://www.amazon.in/Fargo-Leatherette-Black-Womens-Ladies/dp/B0D814GNXK/ref=sr_1_11?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-11,Fargo Leatherette Side Black Sling Bags For Women's Ladies,₹99,2.8 out of 5 stars,150,4,,
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_12?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-12,ADISA Laptop Backpack 31 Ltrs,₹398,4.0 out of 5 stars,"6,466",4,,
https://www.amazon.in/Aristocrat-Nova-Laptop-Backpack-School/dp/B0D8BG7S4P/ref=sr_1_13?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-13,Aristocrat Nova Laptop Backpack - Black/School bag,₹510,2.1 out of 5 stars,4,4,,
https://www.amazon.in/MEDLER-Aquiver-litres-Waterproof-Strolley/dp/B09V8BDX1N/ref=sr_1_14?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-14,M MEDLER Aquiver Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag (Beige),₹499,3.4 out of 5 stars,378,4,,
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_15?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-15,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),₹279,3.7 out of 5 stars,"1,972",4,‎IRIS TECH,B0BRKH9LSW
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_16?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-16,Gear Aspire 30L Medium Water Restant Office Laptop Backpack /Backpack for Men/Women (Black),"₹1,095",4.3 out of 5 stars,"8,406",4,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTY5NjYxMTg5MjU2NzA4OjE3MjQyMzc3NzI6c3BfYXRmOjMwMDA3NDA4NjgyOTMzMjo6MDo6&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724237772%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack (Without Bottle Holder), Black","₹3,849",4.4 out of 5 stars,929,5,‎TSpark,B082Y7TZ8Z
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTY5NjYxMTg5MjU2NzA4OjE3MjQyMzc3NzI6c3BfYXRmOjMwMDA3NDA4NjgyOTYzMjo6MDo6&url=%2FRed-Lemon-15-6-inch-Backpacks-Travelling%2Fdp%2FB08XPMY3P8%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724237772%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange Series 55L Capacity 15.6-inch Laptop Backpack for Men and Women Outdoor and Camping 3in1 Office Bags, Travel Travelling Hiking Day Backpack-Black","₹4,199",4.5 out of 5 stars,96,5,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-3,"Skybags Casual Backpack 28L, 2 Main Compartments, Bottle Pocket, Front Pocket, Padded Shoulder Strap",₹479,4.1 out of 5 stars,"12,819",5,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JJ2CK6/ref=sr_1_4?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-4,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 Litre",₹699,3.9 out of 5 stars,"1,611",5,,
https://www.amazon.in/ACEPACK-Daypack-Compartment-Backpack-Daily/dp/B0D839K76N/ref=sr_1_5?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-5,"ACEPACK Daypack Bag 2 Compartment Backpack for Daily Use - Library, Office, Outdoor Hiking",₹199,3.9 out of 5 stars,36,5,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_6?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-6,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.4 out of 5 stars,"13,808",5,,
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_7?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-7,Safari Small Size 15 Ltrs Unisex Standard Backpack - Sea Blue,₹249,4.0 out of 5 stars,"23,096",5,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_8?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-8,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,474",5,,
https://www.amazon.in/MEDLER-Aquiver-litres-Waterproof-Strolley/dp/B09V8BDX1N/ref=sr_1_9?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-9,M MEDLER Aquiver Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag (Beige),₹499,3.4 out of 5 stars,384,5,,
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_10?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-10,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),₹279,3.7 out of 5 stars,"1,992",5,‎IRIS TECH,B0BRKH9LSW
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTY5NjYxMTg5MjU2NzA4OjE3MjQyMzc3NzI6c3BfbXRmOjMwMDI1NTczNDIyNDAzMjo6MDo6&url=%2FUrban-Jungle-Downtown-Resistant-Polyester%2Fdp%2FB0CYLWLGBK%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724237772%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Urban Jungle by Safari Downtown Workpack 16.5 Liters Water Resistant, Padded, Premium Polyester Laptop Backpack","₹3,795",3.6 out of 5 stars,4,5,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTY5NjYxMTg5MjU2NzA4OjE3MjQyMzc3NzI6c3BfbXRmOjMwMDI1NTY2MzA5NzMzMjo6MDo6&url=%2FUrban-Jungle-Briefpack-Resistant-Microfibre%2Fdp%2FB0D795YK2H%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724237772%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Urban Jungle by Safari Roam Briefpack 22 Liters Water Resistant, Premium Polyester and Microfibre Laptop Backpack","₹4,195",4.4 out of 5 stars,9,5,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JH4V5G/ref=sr_1_13?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGLyoEdn1eCYt5BtAy1jKmLiGav-ht5XzNWMoTALEC_L4yvDr-asS8AQJSfdP6ksGrUDQ44gQBND8ODOd9yonKnjCtdnzZe5lWAL_8xk4Yo3zFGzlij69pxEOid5bgtLnThz7y3CqUAD5zUCmBM84jxUk.5VqwqLd51KppsuO0ui0U9ZczFsUi2wjl6u941JHFimQ&dib_tag=se&keywords=bags&qid=1724237772&sprefix=ba%2Caps%2C283&sr=8-13,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Teal, 30 Litre",₹679,4.0 out of 5 stars,963,5,,
